nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,RAS/RAF_wt,MSI-H/dMMR,MSS/pMMR,HER2,BRAF_mut,KRAS_G12C,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT07474727,A Phase II Study of AMT-676 Combination Therapies in Advanced Colorectal Cancer,PHASE2,Phase 2,RECRUITING,180,Multitude Therapeutics Inc.,Multitude Therapeutics,8,1,0,multi_experimental,4,bevacizumab;cetuximab;fluorouracil;leucovorin,amt-676;bevacizumab;cetuximab;fluorouracil;irinotecan;leucovorin;oxaliplatin,VEGF/VEGFR,ADC,CDH17,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07483684,"A Clinical Study to Evaluate Injection TQB2102 for the Treatment of Patients With HER2 IHC3+ Advanced Colorectal Cancer Who Progressed After Treatment With Oxaliplatin, Irinotecan and Fluoropyrimidine-Based Drugs",PHASE3,Phase 3,NOT_YET_RECRUITING,142,"Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical Co., Ltd.",Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical,36,1,0,multi_experimental,2,,tqb2102 injection;trifluridine /tipiracil (tas-102) tablets / fruquintinib / regorafenib tablets,HER2,Monoclonal Antibody,HER2,1,1,0,0,0,1,0,0,0,0,1,HER2+,metastatic · measurable (RECIST)
NCT07500298,Phase 1 Study Of SAR445877 In Combination With FOLFOX6 And Bevacizumab As First-Line Treatment For Microsatellite Stable Metastatic Colorectal Cancer,PHASE1,Phase 1,RECRUITING,41,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,1,multi_experimental,2,FOLFOX;sar445877,FOLFOX;bevacizumab;sar445877,PD-1,Bispecific Antibody,KRAS,1,1,0,0,1,0,0,0,0,0,1,MSS/pMMR,metastatic · squamous · measurable (RECIST)
NCT07502014,A Clinical Study of Iparomlimab and Tuvonralimab Combined With Fruquintinib and Heterogeneous Radiotherapy Versus Fruquintinib as Third-Line and Subsequent-Line Treatment for Metastatic Colorectal Cancer,PHASE2,Phase 2,NOT_YET_RECRUITING,60,Huazhong University of Science and Technology,Huazhong University of Science and Technology,4,0,0,active_comparator,2,fruquintinib,fruquintinib;heterogeneous radiotherapy;iparomlimab and tuvonralimab (ql1706),LAG-3,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,1,0,0,,metastatic · 1st-line · squamous · measurable (RECIST)
NCT07503808,A Study of IDE034 in Adult Participants With Locally Advanced/Metastatic Solid Tumors Types,PHASE1,Phase 1,RECRUITING,150,IDEAYA Biosciences,IDEAYA Biosciences,11,1,0,multi_experimental,2,ide034,ide034,PTK7,ADC,HER2,1,1,0,0,0,1,0,0,0,0,1,HER2−,metastatic · measurable (RECIST) · ECOG 0
NCT07504263,Phase 1/2a Study of RP-001 in Participants With Advanced Malignancies,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,66,Recurv Pharma Inc,Recurv Pharma,1,1,0,multi_experimental,5,rp-001,rp-001,,,,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT07504523,Personalized T-Cell Therapy iNeo-Vac-T01 in Advanced Colorectal Cancer,PHASE1,Phase 1,RECRUITING,20,"Ying Yuan, MD","Ying Yuan, MD",2,0,0,single_arm,1,ineo-vac-t01,ineo-vac-t01,,Cell Therapy,genomic,1,1,0,0,0,0,0,0,0,0,0,,metastatic
NCT07511023,Phase 2 Trial Of Sacituzumab Tirumotecan For Treatment Of Refractory Metastatic Or Unresectable Squamous Cell Carcinoma Of The Anus/Rectum,PHASE2,Phase 2,NOT_YET_RECRUITING,20,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,1,single_arm,1,sacituzumab tirumotecan,sacituzumab tirumotecan,TROP-1,ADC,MET;TROP-1;TROP2,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT07515820,SHR-3821 in Advanced Colorectal Cancer: an Exploratory Study,PHASE2,Phase 2,NOT_YET_RECRUITING,12,Meng Qiu,Meng Qiu,1,0,0,single_arm,1,shr-3821 and fruquintinib,shr-3821 and fruquintinib,VEGF/VEGFR,Small Molecule,BRAF;KRAS;MSI;MSI-H;PD-L1;dMMR,0,1,0,1,0,0,0,0,1,0,1,MSI-H/dMMR,metastatic · 1st-line · ductal · measurable (RECIST)
NCT07525206,A Study to Access Intravenous (IV) Telisotuzumab Adizutecan in Combination With IV Bevacizumab Compared to Standard of Care IV Bevacizumabin Combination With Oral Trifluridine and Tipiracil in Adult Participants With Refractory Metastatic Colorectal Cancer,PHASE3,Phase 3,RECRUITING,990,AbbVie,AbbVie,274,1,1,multi_experimental,2,bevacizumab,bevacizumab;telisotuzumab adizutecan;trifluridine/tipiracil,VEGF/VEGFR,Monoclonal Antibody,MET,1,1,0,0,0,0,0,0,0,0,0,,
NCT07527858,Study of Denikitug (GS-1811) Given Alone or With Nivolumab or With Chemotherapy in Adults With Advanced Colorectal Cancer,PHASE2,Phase 2,RECRUITING,170,Gilead Sciences,Gilead Sciences,168,1,1,active_comparator,4,bevacizumab;trifluridine-tipiracil,bevacizumab;denikitug;nivolumab;trifluridine-tipiracil,PD-1,Monoclonal Antibody,CD30;MMR,1,1,0,0,1,0,0,0,0,0,1,MSS/pMMR,metastatic · adenoca. · measurable (RECIST)
NCT07529808,Phase 1/2 Study of BHB810 in Advanced Gastric and GEJ Adenocarcinoma,PHASE1;PHASE2,Phase 2,RECRUITING,164,"BigHat Biosciences, Inc.",BigHat Biosciences,1,1,0,multi_experimental,3,bhb810,bhb810,CDH17,ADC,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07535112,A Study to Learn More About How Safe BAY 3771249 is and How Well it Works in People With Advanced or Metastatic Colorectal Cancer That Has a KRAS G12D Mutation,PHASE1,Phase 1,RECRUITING,130,Bayer,Bayer,283,1,1,multi_experimental,2,bay 3771249;cetuximab,bay 3771249;cetuximab,EGFR,Monoclonal Antibody,KRAS,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST) · ECOG 1
NCT07535632,"SBRT Followed by PD-1 Inhibitor, Bevacizumab and TAS-102 as Third-Line Therapy for Recurrent/Metastatic Colorectal Cancer",PHASE2,Phase 2,NOT_YET_RECRUITING,58,Shanghai Zhongshan Hospital,Shanghai Zhongshan Hospital,14,0,0,active_comparator,2,standard of care (investigator selected),bevacizumab;sbrt;sintilimab;trifluridine and tipiracil tablets,PD-1,Monoclonal Antibody,BRAF;MMR;MSI;MSI-H;PD-L1;biomarker;dMMR,1,1,0,1,0,0,1,0,0,1,1,"MSI-H/dMMR, BRAFm",metastatic · 2nd-line+ · measurable (RECIST)
NCT07540572,"A Study to Investigate the Safety, Pharmacokinetics, and Preliminary Efficacy of IDE574 Therapy in Adult Participants With Advanced Solid Tumors",PHASE1,Phase 1,RECRUITING,160,IDEAYA Biosciences,IDEAYA Biosciences,11,1,0,multi_experimental,4,ide574,fulvestrant injection;ide574,HER2,Small Molecule,ER;HER2,0,1,0,0,1,1,0,0,0,0,1,"MSS/pMMR, HER2+",metastatic · adenoca. · ECOG 1
NCT07542704,A Study to Investigate the Safety and Efficacy of KQB368 as Monotherapy in Participants With Advanced Solid Malignancies,PHASE1,Phase 1,NOT_YET_RECRUITING,48,Kumquat Biosciences Inc.,Kumquat Biosciences,7,1,0,single_arm,1,kqb368,kqb368,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,1,0,0,1,KRAS G12C,metastatic · measurable (RECIST)
NCT07543744,"A Comparative Study of Pharmacokinetics, Safety, and Immunogenicity of RPH-030 and Vectibix® in Patients With Metastatic Colorectal Cancer With Wild-type RAS as First-line Therapy in Combination With FOLFIRI",PHASE1,Phase 1,RECRUITING,180,R-Pharm,R-Pharm,36,1,0,active_comparator,2,fluorouracil;irinotecan;leucovorin;panitumumab,fluorouracil;irinotecan;leucovorin;rph-030,EGFR,Monoclonal Antibody,BRAF;RAS,1,1,1,0,0,0,0,0,1,0,1,RAS/RAF wt,metastatic · 1st-line · adenoca. · measurable (RECIST) · ECOG 0-1
NCT07544589,A Phase 1 Study Evaluating DISP-10 in Participants With Advanced Gastrointestinal Cancers,PHASE1,Phase 1,RECRUITING,66,Dispatch Biotherapeutics,Dispatch Biotherapeutics,1,1,1,single_arm,1,disp-10,disp-10,BCMA,,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07545122,"A Phase 1a/1b, First-Time-in-Human Study of CT-202, a Nectin-4 Directed Bispecific Antibody, in Participants With Recurring Triple Negative Breast, Colorectal, Urothelial Cancers",PHASE1,Phase 1,RECRUITING,162,Context Therapeutics Inc.,Context Therapeutics,5,1,0,multi_experimental,2,ct-202,ct-202,NECTIN4,Bispecific Antibody,,1,1,0,0,0,0,0,0,0,0,0,,measurable (RECIST) · ECOG 0-1
NCT07549412,A Study of Precemtabart Tocentecan With or Without Bevacizumab Compared to Trifluridine/Tipiracil Plus Bevacizumab in Participants With Previously Treated Metastatic Colorectal Cancer (PROCEADE-CRC-03),PHASE3,Phase 3,RECRUITING,1020,"EMD Serono Research & Development Institute, Inc.",Merck KGaA,166,1,1,active_comparator,3,bevacizumab;trifluridine/tipiracil (ftd-tpi),bevacizumab;precemtabart tocentecan,VEGF/VEGFR,Monoclonal Antibody,,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+
NCT07551778,Allogeneic NK Cell Therapy Combined With Standard Maintenance Treatment in Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,42,"BOE Technology Group Co., Ltd.",BOE Technology,2,1,0,multi_experimental,5,nk cells,nk cells;nk cells + cetuximab/bevacizumab + capecitabine as first-line maintenance therapy;nk cells + pd-(l)1 inhibitor + capecitabine or s-1 as first-line maintenance therapy;nk cells + pd-(l)1 inhibitor + pemetrexed as first-line maintenance therapy;nk cells + pd-(l)1 inhibitor + vegf inhibitor as first-line maintenance therapy,VEGF/VEGFR,Cell Therapy,ALK;BRAF;HER2;KRAS;PR;ROS1,1,1,0,0,0,1,1,0,1,0,1,"HER2−, BRAFm",metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07566897,A Phase I Study to Evaluate the Safety and Efficacy of L19IL2 in Combination With Ruxolitinib in Patients With Advanced Solid Tumors,PHASE1,Phase 1,NOT_YET_RECRUITING,96,Philogen S.p.A.,Philogen S.p.A.,45,1,0,multi_experimental,3,l19il2,l19il2;ruxolitinib,VEGF/VEGFR,Bispecific Antibody,BRAF;MMR;PD-L1,1,1,1,0,1,0,1,0,0,1,1,"RAS/RAF wt, MSS/pMMR, BRAFm",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07578571,A Phase 1 Study of IM-1617 in Participants With Advanced Cancer,PHASE1,Phase 1,RECRUITING,175,"Immunome, Inc.",Immunome,4,1,0,multi_experimental,2,im-1617,im-1617,,ADC,HER2;PD-L1;biomarker,1,1,1,0,0,1,0,0,0,1,1,"RAS/RAF wt, HER2+",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07580339,Combining DCSZ11 With Radiation and Chemotherapy as Neoadjuvant Treatment for pMMR Locally Advanced Rectal Cancer,PHASE2,Phase 2,NOT_YET_RECRUITING,30,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,160,0,0,single_arm,1,capecitabine;dcsz11;oxaliplatin;radiation,capecitabine;dcsz11;oxaliplatin;radiation,,,MMR,0,1,0,0,1,0,0,0,0,0,1,MSS/pMMR,metastatic · adenoca.
NCT07587619,Intraoperative Use of Oxygen Saturation Imaging to Assess Intestinal Perfusion,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,52,University of Southern California,University of Southern California,48,0,0,single_arm,1,device: fujifilm monitoring,device: fujifilm monitoring,,,,0,1,0,0,0,0,0,0,0,0,0,,
NCT07589205,"Study of IBI3028 in Participants With Locally Advanced, Unresectable, or Metastatic Solid Tumors",PHASE1,Phase 1,RECRUITING,493,"Innovent Biopharmaceutical Technology (Hangzhou) Co., LTD.",Innovent,107,1,0,single_arm,1,drug: ibi3028,drug: ibi3028,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07589517,Dual-Targeting CAR-NK Cells in Biomarker-Selected Advanced Colorectal Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,48,Beijing Biotech,Beijing Biotech,30,1,0,multi_experimental,3,eb-duo-car-nk-cea/gcc;lymphodepletion,eb-duo-car-nk-cea/gcc;lymphodepletion,CEA,CAR-T,CEACAM5;GUCY2C;HER2;biomarker,1,1,0,0,0,1,0,0,0,0,1,HER2+,metastatic · adenoca. · measurable (RECIST)
NCT07590856,A Preliminary Efficacy of SNA028 in Patients With Advanced Colorectal Cancer Positive for GPA33,EARLY_PHASE1,Phase 1,NOT_YET_RECRUITING,20,SmartNuclide Biopharma,SmartNuclide Biopharma,8,1,0,multi_experimental,7,gpa33-cc；177lu-smartd2,gpa33-cc；177lu-smartd2,GPA33,Radiopharmaceutical,GPA33,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07591597,"A Multicenter, Phase Ib/II Clinical Trial to Evaluate the Efficacy and Safety of Concurrent Combination Therapy of S-531011 Plus Fruquintinib or S-531011 Plus Fruquintinib Plus Pembrolizumab in Patients With MSS/pMMR Colorectal Cancer",PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,68,National Cancer Center Hospital East,National Cancer Center Hospital East,10,0,0,multi_experimental,2,fruquintinib;s-531011,fruquintinib;pembrolizumab;s-531011,PD-1,Monoclonal Antibody,BRAF;MMR,1,1,1,0,1,0,1,0,0,1,1,"RAS/RAF wt, MSS/pMMR, BRAFm",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07595276,Comparing Efficacy and Safety of Enlituo® Versus Erbitux® Plus FOLFOX in Locally Advanced/Metastatic Colorectal Cancer With RAS/BRAF Wild-type and MSS/pMMR Status.,PHASE3,Phase 3,NOT_YET_RECRUITING,608,"Taizhou Mabtech Pharmaceutical Co.,Ltd",Taizhou Mabtech Pharmaceutical,5,1,0,active_comparator,2,cetuximab,enlituo,EGFR,Monoclonal Antibody,BRAF;KRAS;MSS;PR;RAS;pMMR,1,1,1,0,1,0,0,0,0,0,1,"RAS/RAF wt, MSS/pMMR",metastatic · squamous · measurable (RECIST)
NCT07610798,"A Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Antitumor Activity of INV-8989 in Patients With Advanced Solid Tumors Harboring KRAS G12D Mutations",PHASE1;PHASE2,Phase 2,RECRUITING,178,"Shenzhen Ionova Life Sciences Co., Ltd.",Shenzhen Ionova Life Sciences,4,1,0,multi_experimental,14,inv-8989,inv-8989,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07620574,Long-Term Extension Study for Participants Previously Enrolled in an Exelixis-Sponsored Study,PHASE3,Phase 3,ENROLLING_BY_INVITATION,5000,Exelixis,Exelixis,52,1,1,single_arm,1,abiraterone;atezolizumab;cabozantinib;enzalutamide;nivolumab;zanzalintinib,abiraterone;atezolizumab;cabozantinib;enzalutamide;nivolumab;zanzalintinib,MET,Small Molecule,MET;PD-L1,0,1,0,0,0,0,0,0,0,0,0,,
NCT07621159,A Phase Ib/II Study of HDM2017 in Combination With Standard of Care in Advanced Colorectal Cancer,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,120,"Hangzhou Zhongmei Huadong Pharmaceutical Co., Ltd.",Hangzhou Zhongmei Huadong Pharmaceutical,14,1,0,single_arm,1,fruquintinib;hdm2017,fruquintinib;hdm2017,CDH17,ADC,CDH17,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST) · ECOG 0
NCT07622017,KORTUC (KRC-01) Plus Radiotherapy for Organ Preservation in Rectal Cancer,PHASE2,Phase 2,NOT_YET_RECRUITING,24,"Gustave Roussy, Cancer Campus, Grand Paris","Gustave Roussy, Cancer Campus, Grand Paris",31,0,0,single_arm,1,CAPOX;FOLFOX;capecitabine;krc-01 (kortuc);optionnal tme;radiotherapy,CAPOX;FOLFOX;capecitabine;krc-01 (kortuc);optionnal tme;radiotherapy,,Oncolytic Virus,MMR;MSI;MSI-H;dMMR,1,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic · adenoca.
NCT07623369,A First-in-Human Study of HH160 in Participants With Advanced or Metastatic Solid Tumors,PHASE1,Phase 1,RECRUITING,299,Huahui Health,Huahui Health,3,1,0,multi_experimental,3,hh160,hh160,PD-1,Bispecific Antibody,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07623642,"A Phase II Study of GV20-0251 in Combination With Anti-PD-1 Monoclonal Antibodies in Patients With Unresectable, Locally Advanced, or Metastatic Solid Tumors.",PHASE2,Phase 2,NOT_YET_RECRUITING,227,GV20 Therapeutics,GV20 Therapeutics,3,1,0,single_arm,1,anti-pd-1 monoclonal antibodies;gv20-0251,anti-pd-1 monoclonal antibodies;gv20-0251,IGSF8,Monoclonal Antibody,IGSF8 RNA;IGSF8 membrane protein;PD-L1,1,1,0,0,1,0,0,0,1,0,1,MSS/pMMR,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07624214,Study of LT-010391 in Participants With KRAS G12D-Mutant Solid Tumors,PHASE1,Phase 1,NOT_YET_RECRUITING,198,"Leadingtac Pharmaceutical (Shaoxing) Co., Ltd.",Leadingtac Pharmaceutical (Shaoxing),1,1,0,single_arm,1,lt-010391,lt-010391,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,0,0,0,,metastatic
NCT07629960,A First-in-Human Trial of BLU-924 (SAR449336) in Advanced Solid Tumors Harboring KRAS Mutations,PHASE1;PHASE2,Phase 2,RECRUITING,265,Blueprint Medicines Corporation,Blueprint Medicines,17,1,1,single_arm,1,blu-924,blu-924,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,1,0,0,1,KRAS G12C,metastatic · adenoca. · measurable (RECIST)
NCT07630961,Phase I Study of JFI447 [68Ga]Ga-DFC413 and Comparison to FFG233 [68Ga]Ga-NNS309 in Patients With Solid Tumors,PHASE1,Phase 1,RECRUITING,66,Novartis Pharmaceuticals,Novartis,836,1,1,multi_experimental,2,68ga-dfc413,68ga-dfc413;68ga-nns309,HER2,Radiopharmaceutical,HER2,0,1,0,0,0,1,0,0,0,0,1,HER2+,metastatic · ductal · measurable (RECIST)
NCT07636785,A Phase 1 and 2 Study of VMD-102 in Hepatocellular Carcinoma and Other Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,111,"VM Discovery, Inc.",VM Discovery,1,1,0,single_arm,1,vmd-102,vmd-102,,,biomarker,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT07646106,THE-0504 in Patients With Solid Tumors,PHASE1,Phase 1,RECRUITING,30,Thena Biotech S.r.l.,Thena Biotech,1,1,0,single_arm,1,the-0504,the-0504,,,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca.
NCT07649655,EMB-01 in Combination With Chemotherapy for Unresectable or Metastatic Colorectal Cancer,PHASE1,Phase 1,NOT_YET_RECRUITING,120,"Shanghai EpimAb Biotherapeutics Co., Ltd.",Shanghai EpimAb Biotherapeutics,10,1,0,multi_experimental,4,emb-01,FOLFIRI;FOLFOX;emb-01;irinotecan;trifluridine/tipiracil,EGFR,Bispecific Antibody,BRAF;EGFR;HER2;KRAS;MET;NTRK;PR;RET,1,1,0,0,0,1,1,0,0,0,1,"HER2+, BRAFm",metastatic · measurable (RECIST)
NCT07650357,A Study of CLSP 5282 in HLA-A*03:01 Positive Adult Patients With Solid Tumors (SENTINEL-101),PHASE1,Phase 1,NOT_YET_RECRUITING,140,"Clasp Therapeutics, Inc.",Clasp Therapeutics,2,1,0,multi_experimental,2,clsp-5282,clsp-5282,KRAS,Bispecific Antibody,HLA-A*03:01;KRAS,1,1,0,0,0,0,0,0,0,0,0,,metastatic
NCT07653685,A Clinical Study of TQB2930 Injection and Chemotherapy With or Without Bevacizumab in the Treatment of Advanced Colorectal Cancer,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,71,"Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical Co., Ltd.",Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical,36,1,0,active_comparator,2,tqb2930 injection + oxaliplatin injection + capecitabine tablets,tqb2930 injection + oxaliplatin injection + capecitabine tablets + bevacizumab injection,HER2,Monoclonal Antibody,HER2;MMR;MSI;MSI-H;dMMR,1,1,0,1,0,1,0,0,0,0,1,"MSI-H/dMMR, HER2+",metastatic · measurable (RECIST) · ECOG 0-1
NCT07656038,Nelmastobart in Combination With Tas-102 and Bevacizumab in Recurrent/Metastatic Colorectal Cancer,PHASE1,Phase 1,NOT_YET_RECRUITING,45,"STCube, Inc.",STCube,5,1,0,single_arm,1,nelmastobart in combination with tas-102 and bevacizumab,nelmastobart in combination with tas-102 and bevacizumab,VEGF/VEGFR,Monoclonal Antibody,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT07659795,A Phase 2 Study of VS-7375 in Patients With KRAS G12D-Mutated Colorectal Cancer,PHASE2,Phase 2,RECRUITING,150,"Verastem, Inc.",Verastem,25,1,0,multi_experimental,3,,cetuximab;cetuximab + mfolfox6;panitumumab;vs-7375,KRAS,Small Molecule,KRAS;PR,0,1,0,0,0,0,0,0,1,0,0,,metastatic · 1st-line · adenoca. · measurable (RECIST) · ECOG 0
NCT07661641,A Study of [177Lu]Lu-A9-0631 and [225Ac]Ac-A9-0642 With [68Ga]Ga-A9-6217 or [177Lu]Lu-A9-0631 Imaging in GRPR+ Solid Tumors,PHASE1,Phase 1,RECRUITING,115,Alpha-9 Oncology USA Inc.,Alpha-9 Oncology USA,2,1,0,multi_experimental,2,[177lu]lu-a9-0631;[225ac]ac-a9-0642;diagnostic test: [68ga]ga-a9-6217;diagnostic test: low dose [177lu]lu-a9-0631,[177lu]lu-a9-0631;[225ac]ac-a9-0642;diagnostic test: [68ga]ga-a9-6217;diagnostic test: low dose [177lu]lu-a9-0631,,,HER2,0,1,0,0,0,1,0,0,0,0,1,HER2+,metastatic · measurable (RECIST)
NCT07662031,Tovecimig Plus FOLFIRI in Second Line Metastatic Colorectal Cancer,PHASE2,Phase 2,NOT_YET_RECRUITING,25,Washington University School of Medicine,Washington University School of Medicine,178,0,0,single_arm,1,5-fluorouracil (5-fu);irinotecan;leucovorin;tovecimig,5-fluorouracil (5-fu);irinotecan;leucovorin;tovecimig,,,MSI;MSI-H,0,1,0,1,0,0,0,0,1,0,1,MSI-H/dMMR,metastatic · 1st-line · measurable (RECIST)
NCT07662278,rSIFN-co in Combination With Total Neo-adjuvant Therapy in Subjects With Mid-low Locally Advanced Rectal Cancer,PHASE2,Phase 2,NOT_YET_RECRUITING,90,Sichuan Huiyang Life Science and Technology Corporation,Sichuan Huiyang Life Science and Technology,3,1,0,active_comparator,2,total neo-adjuvant therapy,recombinant super-compound interferon (rsifn-co);total neo-adjuvant therapy,,Recombinant Protein,,0,1,0,0,1,0,0,0,0,0,1,MSS/pMMR,metastatic · squamous
NCT07669454,"A Randomized, Double-blind, Placebo-controlled, Parallel-group, Comparative, Phase III Study to Evaluate the Efficacy and Safety of Nuvastatic® 300mg Capsule in Reducing Cancer-Tumor in Patients With Metastatic Colorectal Cancer Receiving Standard Chemotherapy.",PHASE3,Phase 3,RECRUITING,250,Natureceuticals Sdn Bhd,Natureceuticals Sdn Bhd,5,1,0,placebo_comparator,2,,nuvastatic 300,,,,0,0,0,0,0,0,0,0,0,0,0,,metastatic
NCT07669467,Nuvastatic® Phase III Trial for Fatigue in Triple-Negative Breast Cancer,PHASE3,Phase 3,RECRUITING,250,Natureceuticals Sdn Bhd,Natureceuticals Sdn Bhd,5,1,0,placebo_comparator,2,,nuvastatic 300,,,,0,0,0,0,0,0,0,0,0,0,0,,metastatic
NCT07669519,Evaluation of NuvastaticTM in Reducing Cancer-Related Fatigue in Colon Cancer Patients Undergoing First-Line Chemotherapy,PHASE3,Phase 3,RECRUITING,180,Natureceuticals Sdn Bhd,Natureceuticals Sdn Bhd,5,1,0,placebo_comparator,2,,nuvastatic,,Small Molecule,F2-ISOP;biomarker,0,0,0,0,0,0,0,0,1,0,0,,metastatic · 1st-line
NCT07670312,Evaluation of XYA02 in Patients With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,190,"XYone Therapeutics, Inc",XYone Therapeutics,1,1,0,multi_experimental,2,xya02,xya02,MUC1,ADC,ALK;BRAF,1,1,0,0,0,0,1,0,0,1,1,BRAFm,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07676162,A Clinical Study of SHR-A1811 in Combination With Chemotherapy and Bevacizumab Versus Standard Therapy as First-Line Treatment for Advanced Colorectal Cancer,PHASE3,Phase 3,RECRUITING,300,"Suzhou Suncadia Biopharmaceuticals Co., Ltd.",Suzhou Suncadia Biopharmaceuticals,86,1,0,active_comparator,2,fluorouracil and bevacizumab;levo-leucovorin;oxaliplatin,fluorouracil and bevacizumab;levo-leucovorin;oxaliplatin;shr-a1811,VEGF/VEGFR,Monoclonal Antibody,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07687875,Oncolytic Virotherapy to Enhance PReoperative IMmunotherapy Efficacy in Patients With Proficient Mismatch Repair (pMMR) Rectal Cancer,PHASE1,Phase 1,RECRUITING,20,Henry Smith,Henry Smith,1,0,0,single_arm,1,bt-001 followed by pembrolizumab (pd-1 blocking antibody),bt-001 followed by pembrolizumab (pd-1 blocking antibody),PD-1,Monoclonal Antibody,MMR,1,1,0,0,1,0,0,0,0,0,1,MSS/pMMR,neoadjuvant · adenoca.
