nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,HR/ER,HER2,PD-L1,BRCA/HRD,PIK3CA,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT07492641,BGB-43395 Plus Letrozole Versus CDK4/6i Plus Letrozole for Patients With Advanced or Metastatic HR+/HER2- Breast Cancer Who Have Not Received Prior Treatment for Advanced or Metastatic Disease,PHASE3,Phase 3,RECRUITING,1056,BeOne Medicines,BeiGene/BeOne,149,1,0,active_comparator,2,abemaciclib;letrozole;palbociclib;ribociclib,bgb-43395;letrozole,CDK4/6,Small Molecule,HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic
NCT07497386,A Trial of Trastuzumab Rezetecan in Unresectable Locally Recurrent/Metastatic Breast Cancer,PHASE2,Phase 2,RECRUITING,150,"Jiangsu HengRui Medicine Co., Ltd.",Hengrui,312,1,0,multi_experimental,2,,trastuzumab deruxtecan for injection;trastuzumab rezetecan for injection,HER2,ADC,HER2,1,1,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07498478,Efficacy and Safety of Tinengotinib Tablets Combined With Fulvestrant Injection in Patients With HR Positive and HER-2 Negative Recurrent or Metastatic Breast Cancer Who Have Failed Prior Treatment,PHASE2,Phase 2,RECRUITING,94,"TransThera Sciences (Nanjing), Inc.",TransThera Sciences (Nanjing),11,1,0,multi_experimental,3,,tinengotinib;tinengotinib at the optimal dose combined with fulvestrant;tinengotinib combined with fulvestrant,EGFR,Small Molecule,ER;HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST) · ECOG 1
NCT07503808,A Study of IDE034 in Adult Participants With Locally Advanced/Metastatic Solid Tumors Types,PHASE1,Phase 1,RECRUITING,150,IDEAYA Biosciences,IDEAYA Biosciences,11,1,0,multi_experimental,2,ide034,ide034,PTK7,ADC,HER2,1,1,1,1,0,0,0,0,0,1,"HR+, HER2−",metastatic · measurable (RECIST) · ECOG 0
NCT07510802,Dual-Target CAR-NK Cells for Advanced Breast Cancer HER2+ TNBC,PHASE1;PHASE2,Phase 2,RECRUITING,60,Beijing Biotech,Beijing Biotech,30,1,0,multi_experimental,4,dual-target car-nk cells;lymphodepleting;supportive care,dual-target car-nk cells;lymphodepleting;supportive care,MSLN,CAR-T,HER2;MSLN,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic · measurable (RECIST)
NCT07517198,Dose Determining Study of EXS74539 (REC-4539) in Participants With Select Solid Tumors,PHASE1,Phase 1,RECRUITING,40,"Exscientia AI Ltd., a wholly owned subsidiary of Recursion Pharmaceuticals, Inc.","Exscientia AI Ltd., a wholly owned subsidiary of Recursion Pharmaceuticals",3,1,0,single_arm,1,exs74539,exs74539,LSD1,Small Molecule,,0,1,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT07518173,A Study of BL-M07D1 Combined With Pertuzumab Versus Docetaxel Plus Trastuzumab and Pertuzumab in Patients With First-line HER2-positive Recurrent or Metastatic Breast Cancer,PHASE3,Phase 3,RECRUITING,596,"Sichuan Baili Pharmaceutical Co., Ltd.",Sichuan Baili Pharmaceutical,127,1,0,active_comparator,2,docetaxel;pertuzumab;trastuzumab,bl-m07d1;pertuzumab,HER2,ADC,HER2,1,1,1,1,0,0,0,1,0,1,"HR+, HER2+",metastatic · 1st-line · measurable (RECIST)
NCT07524322,Study of RGT-490 in Patients With PIK3CA-Mutated Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,63,Regor Pharmaceuticals Inc.,Regor Pharmaceuticals,4,1,0,multi_experimental,2,rgt-490,rgt-490,PIK3CA,Small Molecule,PIK3CA,0,1,0,0,0,0,1,0,0,1,PIK3CAm,metastatic · measurable (RECIST)
NCT07524855,A Study of HLD-0117 in Patients With Metastatic Breast Cancer,PHASE1,Phase 1,RECRUITING,170,"Janssen Research & Development, LLC",Johnson & Johnson,363,1,1,single_arm,1,hld-0117,hld-0117,,Cell Therapy,ER;HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic · measurable (RECIST)
NCT07528898,Neoadjuvant SHR-A1811 Combined With Pertuzumab in HER2-Positive Breast Cancer: An Exploratory Clinical Study.,PHASE2,Phase 2,NOT_YET_RECRUITING,100,Hebei Medical University Fourth Hospital,Hebei Medical University Fourth Hospital,6,0,0,active_comparator,2,pertuzumab;trastuzumab,pertuzumab;shr-a1811,HER2,ADC,HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic · measurable (RECIST)
NCT07533123,A Phase III Study of JSKN016 Versus Treatment of Physician's Choice in Patients With Triple-Negative Breast Cancer Who Have Failed Standard of Care,PHASE3,Phase 3,RECRUITING,364,"Jiangsu Alphamab Biopharmaceuticals Co., Ltd",Jiangsu Alphamab Biopharmaceuticals,35,1,0,active_comparator,2,capecitabine tablets;eribulin mcsilate injection;gemcitabine hydrochloride for injection;sacituzumab govitecan for injection;vinorelbine tartrate injection,jskn016 injection,,,TROP2,0,1,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT07540572,"A Study to Investigate the Safety, Pharmacokinetics, and Preliminary Efficacy of IDE574 Therapy in Adult Participants With Advanced Solid Tumors",PHASE1,Phase 1,RECRUITING,160,IDEAYA Biosciences,IDEAYA Biosciences,11,1,0,multi_experimental,4,ide574,fulvestrant injection;ide574,HER2,Small Molecule,ER;HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · adenoca. · ECOG 1
NCT07541079,"A Study Evaluating Adherence, Tolerability, and Patient Reported Outcomes of Giredestrant in Participants With ER+/HER2- Early Breast Cancer Who Are Intolerant to Adjuvant Aromatase Inhibitor Therapy (novERA Breast Cancer)",PHASE3,Phase 3,RECRUITING,300,"Genentech, Inc.",Roche/Genentech,922,1,1,single_arm,1,giredestrant,giredestrant,ESR1,Small Molecule,ER;HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",adjuvant
NCT07544056,A Study of BEBT-209 Plus Chemotherapy in Patients With Locally Advanced or Metastatic Triple-Negative Breast Cancer,PHASE2;PHASE3,Phase 3,RECRUITING,446,BeBetter Med Inc,BeBetter Med,13,1,0,active_comparator,2,carboplatin injection;gemcitabine hydrochloride for injection,bebt-209 capsules;carboplatin injection;gemcitabine hydrochloride for injection,ER,Small Molecule,ER;HER2;HR;PR,0,1,1,1,0,0,0,0,1,1,"HR+, HER2+",metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT07545044,A Study of JSKN003 Versus Trastuzumab in Combination With Pertuzumab and Docetaxel as First-Line Treatment for HER2-Positive Recurrent or Metastatic Breast Cancer,PHASE2,Phase 2,NOT_YET_RECRUITING,60,Shanghai JMT-Bio Inc.,Shanghai JMT-Bio,33,1,0,active_comparator,2,docetaxel;pertuzumab;trastuzumab,jskn003,HER2,Monoclonal Antibody,HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic · squamous · measurable (RECIST)
NCT07545122,"A Phase 1a/1b, First-Time-in-Human Study of CT-202, a Nectin-4 Directed Bispecific Antibody, in Participants With Recurring Triple Negative Breast, Colorectal, Urothelial Cancers",PHASE1,Phase 1,RECRUITING,162,Context Therapeutics Inc.,Context Therapeutics,5,1,0,multi_experimental,2,ct-202,ct-202,NECTIN4,Bispecific Antibody,,1,1,0,0,0,0,0,0,0,0,,measurable (RECIST) · ECOG 0-1
NCT07552181,Phase II Trial of Pembrolizumab/Chemotherapy With Live Biotherapeutic Product MO-03 in Patients With Early Stage Triple Negative Breast Cancer,PHASE2,Phase 2,NOT_YET_RECRUITING,50,Yuan Yuan,Yuan Yuan,3,0,0,single_arm,1,live biotherapeutic product: mo-03 1 capsule po bid,live biotherapeutic product: mo-03 1 capsule po bid,PD-1,Monoclonal Antibody,ER;HER2;PR,1,1,0,1,0,0,0,0,1,1,HER2−,metastatic · 2nd-line+ · squamous · ECOG 0-1
NCT07556848,A Study of 9MW2821 Versus Chemotherapy in Participants With Previously Treated Locally Advanced or Metastatic Triple-Negative Breast Cancer,PHASE3,Phase 3,NOT_YET_RECRUITING,356,"Mabwell (Shanghai) Bioscience Co., Ltd.",Mabwell (Shanghai) Bioscience,33,1,0,active_comparator,2,,9mw2821,Nectin-4,ADC,TROP-1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 0-1
NCT07557004,A Study of SH3765 Tablets in Combination With Fulvestrant in Patients With HR+/HER2- Advanced Breast Cancer.,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,30,"Nanjing Sanhome Pharmaceutical, Co., Ltd.",Nanjing Sanhome Pharmaceutical,16,1,0,single_arm,1,sh3765+fulvestrant,sh3765+fulvestrant,ER,Small Molecule,HER2;HR,0,1,0,1,0,0,0,0,0,1,HER2+,metastatic · measurable (RECIST)
NCT07558733,Sapanisertib and Serabelisib (PIKTOR) in Various Combinations in Patients With HR+/HER2- Advanced/Metastatic Breast Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,32,Faeth Therapeutics,Faeth Therapeutics,6,1,0,multi_experimental,2,fulvestrant;sapanisertib;serabelisib,fulvestrant;sapanisertib;serabelisib,PIK3CA,Small Molecule,HER2;PIK3CA;PTEN,0,1,1,1,0,0,1,0,0,1,"HR+, HER2+, PIK3CAm",metastatic · squamous · measurable (RECIST)
NCT07560124,A Study of AK138D1 Alone or in Combination With Ivonescimab in Advanced Breast Cancer,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,286,Akeso,Akeso,103,1,0,active_comparator,3,treatment of physician's choice,ak138d1;ivonescimab,,,,0,1,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07565324,Phase II Study of Ultrasound and ctDNA Guided Neoadjuvant Systemic Therapy for Patients With HER2-positive Early Breast Cancer (UC HER Trial),PHASE2,Phase 2,NOT_YET_RECRUITING,54,National Taiwan University Hospital,National Taiwan University Hospital,22,0,0,single_arm,1,cyclophosphamide;lipo-dox;pertuzumab;trastuzumab (herceptin),cyclophosphamide;lipo-dox;pertuzumab;trastuzumab (herceptin),HER2,Monoclonal Antibody,ALK;HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic
NCT07578571,A Phase 1 Study of IM-1617 in Participants With Advanced Cancer,PHASE1,Phase 1,RECRUITING,175,"Immunome, Inc.",Immunome,4,1,0,multi_experimental,2,im-1617,im-1617,,ADC,HER2;PD-L1;biomarker,1,1,1,1,1,0,0,0,1,1,"HR+, HER2+, PD-L1+",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07580833,A Study to Investigate the Effect of Food on the Bioavailability of Oral Paclitaxel Administered With Encequidar in Participants With Advanced Solid Tumors,PHASE1,Phase 1,NOT_YET_RECRUITING,46,Health Hope Pharma,Health Hope Pharma,4,1,0,multi_experimental,2,oral paclitaxel in combination with encequidar tablet,oral paclitaxel in combination with encequidar tablet,Tubulin,Small Molecule,,0,1,0,0,0,0,0,0,0,0,,metastatic · small-cell
NCT07581314,Oral Zn-Telomir Monotherapy in Patients With Advanced or Metastatic Triple-Negative Breast Cancer (TNBC),PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,76,"Telomir Pharmaceuticals, Inc.",Telomir Pharmaceuticals,1,1,0,multi_experimental,2,zn-telomir,zn-telomir,Telomerase,Small Molecule,HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic
NCT07591090,A Phase II Study of AK146D1 Combined With AK112 in Advanced Breast Cancer,PHASE2,Phase 2,RECRUITING,200,Akeso,Akeso,103,1,0,multi_experimental,2,ak146d1 for injection,ak112 injection;ak146d1 for injection,TROP2,ADC,HER2;TROP2,1,1,0,1,0,0,0,0,0,1,HER2−,metastatic · measurable (RECIST) · ECOG 0
NCT07597629,A Clinical Study of SYS6023 Combination Therapy for Advanced Breast Cancer,PHASE2,Phase 2,RECRUITING,36,"CSPC Megalith Biopharmaceutical Co.,Ltd.",CSPC Megalith Biopharmaceutical,29,1,0,single_arm,1,kn026;sys6023,kn026;sys6023,,ADC,HER2;biomarker,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic · squamous · measurable (RECIST) · ECOG 0-1
NCT07601620,"A Study to Evaluate the Pharmacokinetics, Efficacy, and Safety of HLX319 vs. EU-Phesgo® in the Neoadjuvant Therapy of HER2-Positive Early or Locally Advanced Breast Cancer",PHASE1,Phase 1,NOT_YET_RECRUITING,258,Shanghai Henlius Biotech,Shanghai Henlius,98,1,0,active_comparator,2,eu-phesgo,hlx319,HER2,Monoclonal Antibody,HER2,1,1,0,1,0,0,0,0,0,1,HER2+,stage IV · ductal
NCT07604571,Study of IEV407 as Single Agent or in Combination in Patients With Advanced HR+/HER2- Breast Cancer,PHASE1,Phase 1,RECRUITING,194,Novartis Pharmaceuticals,Novartis,836,1,1,multi_experimental,5,iev407,fulvestrant;iev407;letrozole,HER2,,HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic
NCT07605728,Probiotics for Abemaciclib-Induced Abdominal Discomfort.,PHASE2,Phase 2,RECRUITING,80,Leeuwenhoek Laboratories Co. Ltd.,Leeuwenhoek Laboratories,1,1,0,placebo_comparator,2,dietary supplement: placebo followed by probiotics,dietary supplement: synbiotic supplement followed by placebo,CDK4/6,,,0,1,1,0,0,0,0,0,0,1,HR+,adjuvant
NCT07610148,A Study to Estimate Effect of Formulation and Food on Relative Bioavailability of HRS-6209 in Healthy Participants,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,21,"Jiangsu HengRui Medicine Co., Ltd.",Hengrui,312,1,0,multi_experimental,3,hrs-6209 capsule (new formulation);hrs-6209 capsule (old formulation),hrs-6209 capsule (new formulation);hrs-6209 capsule (old formulation),,,,0,1,0,0,0,0,0,0,0,0,,
NCT07612891,"A Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Antitumor Activity of INV-6452 in Adult Patients With Hormone Receptor Positive, Human Epidermal Growth Factor Receptor 2 Negative (HR+/HER2-) Advanced/Metastatic Breast Cancer or Locally Advanced/Metastatic Solid Tumor",PHASE1;PHASE2,Phase 2,RECRUITING,201,"Shenzhen Ionova Life Sciences Co., Ltd.",Shenzhen Ionova Life Sciences,4,1,0,multi_experimental,2,inv-6452,inv-6452,HER2,Small Molecule,HER2;HR,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST)
NCT07618390,"A Phase ll, Interventional, Single-arm Study Evaluating the Efficacy and Safety of Inavolisib Plus Ribociclib and Fulvestrant in Chinese Patients With PIK3CA-mutant, HR-positive, HER2-negative Locally Advanced or Metastatic Breast Cancer.",PHASE2,Phase 2,NOT_YET_RECRUITING,160,Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University,Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University,15,0,1,single_arm,1,inavolisib + ribociclib + fulvestrant,inavolisib + ribociclib + fulvestrant,PIK3CA,Small Molecule,ER;HER2;PIK3CA;PR;biomarker,0,1,1,1,0,0,1,0,0,1,"HR+, HER2+, PIK3CAm",metastatic · adenoca. · measurable (RECIST)
NCT07619066,A Phase II Study of Zongertinib Plus Fulvestrant in Participants With HR-positive/HER2-negative Advanced Breast Cancer Harboring HER2 Mutations.,PHASE2,Phase 2,NOT_YET_RECRUITING,25,MedSIR,MedSIR,27,0,1,single_arm,1,fulvestrant;zongertinib (bi 1810631),fulvestrant;zongertinib (bi 1810631),HER2,Small Molecule,ER;HER2,0,1,1,1,0,0,0,0,1,1,"HR+, HER2+",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07623369,A First-in-Human Study of HH160 in Participants With Advanced or Metastatic Solid Tumors,PHASE1,Phase 1,RECRUITING,299,Huahui Health,Huahui Health,3,1,0,multi_experimental,3,hh160,hh160,PD-1,Bispecific Antibody,,1,1,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07623642,"A Phase II Study of GV20-0251 in Combination With Anti-PD-1 Monoclonal Antibodies in Patients With Unresectable, Locally Advanced, or Metastatic Solid Tumors.",PHASE2,Phase 2,NOT_YET_RECRUITING,227,GV20 Therapeutics,GV20 Therapeutics,3,1,0,single_arm,1,anti-pd-1 monoclonal antibodies;gv20-0251,anti-pd-1 monoclonal antibodies;gv20-0251,IGSF8,Monoclonal Antibody,IGSF8 RNA;IGSF8 membrane protein;PD-L1,1,1,0,0,1,0,0,1,0,1,PD-L1+,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07630961,Phase I Study of JFI447 [68Ga]Ga-DFC413 and Comparison to FFG233 [68Ga]Ga-NNS309 in Patients With Solid Tumors,PHASE1,Phase 1,RECRUITING,66,Novartis Pharmaceuticals,Novartis,836,1,1,multi_experimental,2,68ga-dfc413,68ga-dfc413;68ga-nns309,HER2,Radiopharmaceutical,HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · ductal · measurable (RECIST)
NCT07646106,THE-0504 in Patients With Solid Tumors,PHASE1,Phase 1,RECRUITING,30,Thena Biotech S.r.l.,Thena Biotech,1,1,0,single_arm,1,the-0504,the-0504,,,,0,1,0,0,0,0,0,0,0,0,,metastatic · adenoca.
NCT07647328,"A Phase IIIb Study to Evaluate Camizestrant Plus Ribociclib in ER-positive, HER2-negative Advanced Breast Cancer",PHASE3,Phase 3,RECRUITING,150,AstraZeneca,AstraZeneca,780,1,1,single_arm,1,camizestrant;ribociclib,camizestrant;ribociclib,CDK4/6,Small Molecule,ER;GRPR;HER2,0,1,1,1,0,0,0,1,0,1,"HR+, HER2+",metastatic · 1st-line
NCT07648914,"A Study Comparing BL-B01D1 With Chemotherapy of Physician's Choice in Patients With Unresectable Locally Advanced, Recurrent, or Metastatic HR+/HER2- Breast Cancer After Failure of Prior Endocrine Therapy(PANKU-Breast03)",PHASE3,Phase 3,RECRUITING,446,"Sichuan Baili Pharmaceutical Co., Ltd.",Sichuan Baili Pharmaceutical,127,1,0,active_comparator,2,albumin-bound paclitaxel;capecitabine;paclitaxel,bl-b01d1,HER2,ADC,HER2,1,1,1,1,0,0,0,0,1,1,"HR+, HER2+",metastatic · 2nd-line+ · measurable (RECIST)
NCT07652242,Phase 1 Study of a Self-amplifying RNA Vaccine (ITI-5000) in Stage 2-3 Triple Negative Breast Cancer,PHASE1,Phase 1,RECRUITING,60,"Immunomic Therapeutics, Inc.",Immunomic Therapeutics,3,1,0,multi_experimental,5,,capecitabine;iti-5000 mrna vaccine;iti-5000 mtd (maximum tolerated dose);olaparib;pembrolizumab,PD-1,Vaccine,ER;HER2;PD-L1,1,1,1,1,1,1,0,0,0,1,"HR−, HER2−, PD-L1+, BRCA/HRD+",neoadjuvant · squamous
NCT07658183,"A Clinical Trial Comparing the Efficacy and Safety of Different Doses of BL0175 Injection in Treating Postmenopausal Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Locally Advanced or Metastatic Breast Cancer",PHASE2,Phase 2,NOT_YET_RECRUITING,120,"Shanghai Best-Link Bioscience, LLC",Shanghai Best-Link Bioscience,6,1,0,multi_experimental,2,bl0175,bl0175,HER2,Small Molecule,HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · squamous
NCT07660055,Study of [177Lu]Lu-DWJ155 and [68Ga]Ga-DWJ155 in Patients With Solid Tumors,PHASE1,Phase 1,RECRUITING,156,Novartis Pharmaceuticals,Novartis,836,1,1,multi_experimental,2,[177lu]lu-dwj155;diagnostic test: [68ga]ga-dwj155,[177lu]lu-dwj155;diagnostic test: [68ga]ga-dwj155,HER2,Radiopharmaceutical,HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",advanced · measurable (RECIST)
NCT07661641,A Study of [177Lu]Lu-A9-0631 and [225Ac]Ac-A9-0642 With [68Ga]Ga-A9-6217 or [177Lu]Lu-A9-0631 Imaging in GRPR+ Solid Tumors,PHASE1,Phase 1,RECRUITING,115,Alpha-9 Oncology USA Inc.,Alpha-9 Oncology USA,2,1,0,multi_experimental,2,[177lu]lu-a9-0631;[225ac]ac-a9-0642;diagnostic test: [68ga]ga-a9-6217;diagnostic test: low dose [177lu]lu-a9-0631,[177lu]lu-a9-0631;[225ac]ac-a9-0642;diagnostic test: [68ga]ga-a9-6217;diagnostic test: low dose [177lu]lu-a9-0631,,,HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST)
NCT07671092,"Imaging Study in Metastatic UC, HR+ and HER2- Breast Cancer, TNBC, and NSCLC",EARLY_PHASE1,Phase 1,NOT_YET_RECRUITING,40,"RayzeBio, Inc.",RayzeBio,7,1,0,single_arm,1,diagnostic test: ryz211/212,diagnostic test: ryz211/212,HER2,,HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic
NCT07673029,A Trial Comparing GQ1005 and T-DM1 in Patients With HER2-Positive Unresectable or Metastatic Breast Cancer,PHASE3,Phase 3,RECRUITING,228,"GeneQuantum Healthcare (Suzhou) Co., Ltd.",GeneQuantum Healthcare (Suzhou),4,1,0,multi_experimental,2,,gq1005;t-dm1,HER2,ADC,HER2,1,1,0,1,0,0,0,0,1,1,HER2+,metastatic · 2nd-line+ · measurable (RECIST)
NCT07678957,"A Study Comparing BL-M07D1 With DS-8201 in Patients With HR-Positive, HER2-Low Expressing Recurrent/Metastatic Breast Cancer",PHASE2,Phase 2,RECRUITING,120,"Sichuan Baili Pharmaceutical Co., Ltd.",Sichuan Baili Pharmaceutical,127,1,0,active_comparator,2,ds-8201,bl-m07d1,HER2,ADC,HER2;biomarker,1,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST)
NCT07679269,Roll-Over Study of Alpelisib (BYL719) for Continued Access and Long-Term Safety.,PHASE2,Phase 2,NOT_YET_RECRUITING,51,Novartis Pharmaceuticals,Novartis,836,1,1,single_arm,1,alpelisib;fulvestrant;letrozole;pertuzumab;trastuzumab,,PI3K,Small Molecule,PIK3CA;PTEN,0,1,0,0,0,0,0,0,0,0,,
NCT07679360,A Study of Trastuzumab Rezetecan in Combination With Adebrelimab Versus Investigator's Choice of Therapy in Subjects With Residual Triple Negative Breast Cancer,PHASE3,Phase 3,RECRUITING,1000,"Suzhou Suncadia Biopharmaceuticals Co., Ltd.",Suzhou Suncadia Biopharmaceuticals,86,1,0,active_comparator,2,capecitabine tablets;pembrolizumab injection,adebrelimab injection;trastuzumab rezetecan for injection,HER2,ADC,HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic · ductal · ECOG 0
NCT07683754,T-DXd Based Therapy Followed by Endocrine Therapy Plus Dual HER2 Blockade in First-line HER2+/ HR+ Metastatic Breast Cancer and Retreatment With T-DXd,PHASE3,Phase 3,NOT_YET_RECRUITING,200,Daiichi Sankyo,Daiichi Sankyo,178,1,1,single_arm,1,endocrine therapy;palbociclib;pertuzumab;trastuzumab;trastuzumab deruxtecan,endocrine therapy;palbociclib;pertuzumab;trastuzumab;trastuzumab deruxtecan,HER2,Monoclonal Antibody,ER;HER2;PR,1,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST) · ECOG 0
NCT07684456,Efficacy and Safety of Utidelone Capsule and Utidelone Injection in Patients With HER-2 Negative Advanced Breast Cancer,PHASE3,Phase 3,NOT_YET_RECRUITING,308,"Beijing Biostar Pharmaceuticals Co., Ltd.",Beijing Biostar Pharmaceuticals,12,1,0,active_comparator,2,capecitabine;utidelone injection,capecitabine;utidelone capsule,Tubulin,Small Molecule,,0,1,1,0,0,0,0,0,0,1,HR+,metastatic · squamous · measurable (RECIST)
NCT07697443,"Clinical Trial of TQB3126 for Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy in Breast Cancer Subjects",PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,306,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.",Chia Tai Tianqing Pharmaceutical,213,1,0,single_arm,1,tqb3126,tqb3126,,,,0,1,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07698106,Enhancing ICB Efficacy Through IL-1 Inhibition in TNBC,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,60,"University Health Network, Toronto","University Health Network, Toronto",91,0,0,multi_experimental,2,group 1-isunakinra,group 1-isunakinra,PD-1,Monoclonal Antibody,HER2,1,1,0,1,1,0,0,1,0,1,"HER2+, PD-L1+",locally advanced · 1st-line · squamous · ECOG 2
